x1;x2;x3;x4;x1_pred;x2_pred;x3_pred;x4_pred
65.37515073890378;64.98201463176996;65.90206440432354;65.8157923349714;65.37515073890378;64.98201463176996;65.90206440432354;65.8157923349714
65.37515073890378;64.98201463176996;65.90206440432354;65.8157923349714;65.37515073890378;64.98201463176996;65.90206440432354;65.8157923349714
65.37515073890378;64.98201463176996;65.90206440432354;65.8157923349714;65.37515073890378;64.98201463176996;65.90206440432354;65.8157923349714
65.37515073890378;64.98201463176996;65.90206440432354;65.8157923349714;65.37515073890378;64.98201463176996;65.90206440432354;65.8157923349714
65.35385073890379;65.00021463176995;65.75796440432354;65.8830923349714;65.46974464274501;64.99204352436332;65.90226420802489;65.81635232143601
65.35726552511902;65.03584039136932;65.82166755578439;65.87436759305233;65.56122943414286;65.0116603151211;65.90318009860525;65.8170257996636
65.18879505364299;65.00662700320795;65.96454342840437;65.73973323101949;65.64950618898868;65.03984369174862;65.90436294718596;65.81737301584211
65.15688663036646;64.9448918107096;65.90328991661407;65.68250005490285;65.73584781853629;65.07821205563828;65.90927925898852;65.81886287640613
65.26660915745299;65.02541786935312;65.93170426477347;65.72756769060982;65.82007660031427;65.12437591312019;65.91522250963156;65.8222550865628
65.39827859213334;65.0234173882754;66.1108176541437;65.80160403267598;65.90075908819352;65.17589771469117;65.91949186615194;65.82425363122985
65.3143049377128;64.95596832337087;66.19889954841327;65.88744728353969;65.97839412889128;65.23186457195939;65.92158923592103;65.82671201314307
65.33860645107261;64.93052586764851;66.00932451917014;66.03095578270616;66.05437731136183;65.29459602404215;65.92586809534818;65.83114261271298
65.33904748888986;64.92952593886349;66.07352297249517;66.02334568801561;66.12810582126154;65.36220437135398;65.93013536599449;65.83659454380363
65.38490958245185;64.92651687344247;66.22765821683045;66.13164392438583;66.19959862760821;65.43454510104986;65.934894002233;65.84249779940431
65.21237832680899;64.80207396769964;66.16193975750505;66.0975566013705;66.268761014563;65.51056992760614;65.93918915511551;65.84888329189288
65.26658876638973;64.70137013533962;66.18402281860821;66.23272411383353;66.33739938460546;65.59275995822831;65.94738698144158;65.85856990776831
65.39960970782577;64.78587349357215;66.08110980518354;66.18841132328899;66.4045597729781;65.67779599155615;65.95497921262417;65.87107090901598
65.18348468582143;64.87167319667215;66.18981134888696;66.18303631951433;66.468727188112;65.76429287961899;65.96049586520584;65.88211449676224
65.29433962170707;65.03977826685386;66.07362909295139;66.20607952765862;66.5313826648973;65.85648111031018;65.97076843777347;65.89159365096407
65.14816195241542;65.0738720673248;65.99047387528665;66.08994984631342;66.59073395467513;65.94967921096682;65.97907890767885;65.89751314615185
65.10445566623561;65.14538214645368;65.88595150745935;65.94578338340266;66.64876500651953;66.04689240330319;65.99056262154194;65.90287310342066
65.1083874389388;65.09066059072163;65.79151033658128;65.83618203749236;66.70490985960424;66.14647731785146;66.00311679282666;65.90676763528778
65.0512392753889;65.08891107323406;65.8247340750363;65.91869921934685;66.75987801733967;66.24749566158557;66.01580547194298;65.91208590010186
65.04186301739482;65.17119140589561;65.89775507849082;65.9124783335618;66.81363476633112;66.35052734061415;66.02997000745648;65.91762214231908
