q_A;q_B;x1;x2;x3;x4;x1_pred;x2_pred;x3_pred;x4_pred
452.78;555.56;65.37515073890378;64.98201463176996;65.90206440432354;65.8157923349714;65.37515073890378;64.98201463176996;65.90206440432354;65.8157923349714
452.78;555.56;65.37515073890378;64.98201463176996;65.90206440432354;65.8157923349714;65.37515073890378;64.98201463176996;65.90206440432354;65.8157923349714
452.78;555.56;65.37515073890378;64.98201463176996;65.90206440432354;65.8157923349714;65.37515073890378;64.98201463176996;65.90206440432354;65.8157923349714
452.78;555.56;65.37515073890378;64.98201463176996;65.90206440432354;65.8157923349714;65.37515073890378;64.98201463176996;65.90206440432354;65.8157923349714
452.78;555.56;65.3575618500149;65.13744426139958;65.82600884876798;65.84501826089732;65.34204757213593;64.98626327514648;65.92867702245712;65.7937604188919
452.78;555.56;65.42271825121811;65.00330614227506;66.04425996697826;66.02757147350316;65.31449127197266;64.97841918468475;65.939000248909;65.75784057378769
452.78;555.56;65.37187545850811;64.94205565464364;65.90891408558214;65.8850054769995;65.28904378414154;64.97879254817963;65.94558298587799;65.74399650096893
452.78;555.56;65.26757115544184;65.01292540555826;65.8676698228642;65.88055459259967;65.26067507266998;64.9749448299408;65.95978766679764;65.70101529359818
452.78;555.56;65.25106872506439;65.12501630978532;65.73136419113008;66.01658223244155;65.24424707889557;64.98112952709198;65.97613632678986;65.68830877542496
452.78;555.56;65.2728043179484;65.1283154100963;65.50380832969196;65.83815654735866;65.24360060691833;64.97911405563354;65.97985059022903;65.65465092658997
452.78;555.56;65.41022662748789;64.67753244799935;65.25496474030822;65.9456850682473;65.240105509758;64.97537350654602;65.98535478115082;65.64335405826569
452.78;555.56;65.56799773413096;64.72984968551859;65.15995177774502;66.20450093664314;65.21150863170624;64.97241771221161;65.99607467651367;65.64335405826569
452.78;555.56;65.54141556594102;64.62850772590902;65.19856489371732;66.21555085628809;65.17788517475128;64.9723070859909;66.01085305213928;65.64335405826569
452.78;555.56;65.44645749565406;64.54313135906796;65.24754146399243;66.08185866212193;65.15099954605103;64.96895372867584;66.01197749376297;65.64335405826569
452.78;555.56;65.32314826931847;64.55292467153402;65.16004294968361;66.06321805106901;65.13534247875214;64.9751626253128;66.01769804954529;65.64335405826569
452.78;555.56;65.18640516926422;64.65769197439533;65.09155220093044;65.92412403744599;65.13142216205597;64.97933876514435;66.02978497743607;65.64335405826569
452.78;555.56;65.23364340448533;64.52431990629682;65.21926549750758;66.2272043733432;65.13142216205597;64.97933876514435;66.04260295629501;65.64335405826569
452.78;555.56;65.2329668940385;64.60463621731391;65.60486491041353;66.14154595504242;65.13142216205597;64.97933876514435;66.04435354471207;65.64335405826569
452.78;555.56;65.44184471444794;64.57195337649463;65.50755049473342;66.35251544489952;65.13487231731415;64.97650051116943;66.05215579271317;65.64335405826569
452.78;555.56;65.44031449146925;64.61527586332681;65.68204869625356;66.0104462760556;65.13487231731415;64.97650051116943;66.06024652719498;65.64335405826569
452.78;555.56;65.52204805914899;64.65300455623513;65.52047457508571;65.87026645935183;65.13487231731415;64.97650051116943;66.06586545705795;65.64335405826569
452.78;555.56;65.3339715973765;64.60219742594799;65.20312641453823;65.96680677760888;65.13487231731415;64.97650051116943;66.07158601284027;65.64335405826569
452.78;555.56;65.5369069644246;64.73688404181364;65.23850968517702;65.7121759296664;65.13427770137787;64.97636914253235;66.07733607292175;65.64335405826569
452.78;555.56;65.27241066721223;64.86281897642004;65.30469377903589;65.70486164493454;65.13427770137787;64.97636914253235;66.0814306139946;65.64335405826569
452.78;555.56;65.0952319598802;64.98034038875095;65.43787476705813;65.77344112372354;65.13427770137787;64.97636914253235;66.08595132827759;65.64335405826569
452.78;555.56;65.07170119697675;64.99238594354445;65.68641942044385;66.06216688752241;65.13427770137787;64.97636914253235;66.0871970653534;65.64335405826569
452.78;555.56;65.13928413351323;64.87187633251963;65.70326076764457;65.7716149784462;65.13427770137787;64.97636914253235;66.0871970653534;65.64335405826569
452.78;555.56;64.98572793376843;64.53115134546799;65.868691131889;65.56121404999634;65.13427770137787;64.97636914253235;66.0871970653534;65.64335405826569
452.78;555.56;64.95075616653395;64.45398311915686;66.03194244081915;65.55806616263429;65.13427770137787;64.97636914253235;66.0871970653534;65.64335405826569
452.78;555.56;64.8419609451279;64.31194417701384;66.38341520919899;65.62614484730187;65.13427770137787;64.97636914253235;66.0871970653534;65.64335405826569
452.78;555.56;65.02807650493155;64.36230849662272;66.15370758827746;65.68918686326683;65.13427770137787;64.97636914253235;66.0871970653534;65.64335405826569
452.78;555.56;64.87306848380523;64.44350599962208;66.30175535657115;65.80659594317648;65.13427770137787;64.97636914253235;66.0871970653534;65.64335405826569
452.78;555.56;64.81668574292227;64.57757816090695;66.14537825920958;65.74189093542762;65.13427770137787;64.97636914253235;66.0871970653534;65.64335405826569
452.78;555.56;64.80051340738804;64.65354889964716;66.27117645210316;65.82768337540793;65.13427770137787;64.97636914253235;66.0871970653534;65.64335405826569
452.78;555.56;64.83520259652636;64.55539559733893;66.26458451557689;65.60123213254982;65.13427770137787;64.97636914253235;66.0871970653534;65.64335405826569
452.78;555.56;64.66763123717783;64.16775416616527;66.22256966178607;65.76997544034293;65.13427770137787;64.97636914253235;66.0871970653534;65.64335405826569
