x1;x2;x3;x4;x1_pred;x2_pred;x3_pred;x4_pred
65.37515073890378;64.98201463176996;65.90206440432354;65.8157923349714;65.37515073890378;64.98201463176996;65.90206440432354;65.8157923349714
65.37515073890378;64.98201463176996;65.90206440432354;65.8157923349714;65.37515073890378;64.98201463176996;65.90206440432354;65.8157923349714
65.37515073890378;64.98201463176996;65.90206440432354;65.8157923349714;65.37515073890378;64.98201463176996;65.90206440432354;65.8157923349714
65.37515073890378;64.98201463176996;65.90206440432354;65.8157923349714;65.37515073890378;64.98201463176996;65.90206440432354;65.8157923349714
65.4730507389038;65.08941463176996;65.90066440432355;65.8696923349714;65.34204757213593;64.98626327514648;65.92867702245712;65.7937604188919
65.36846506715962;65.22374897663842;65.94436541475939;65.9538237575745;65.31684899330139;64.98034477233887;65.92905730009079;65.76296120882034
65.09375867184373;65.15718869229326;65.75758588959528;66.1566798896382;65.29189586639404;64.98411643505096;65.93973457813263;65.73822677135468
65.35432768540801;65.29851782014934;65.69468523521631;66.12618716456294;65.260657787323;64.98101890087128;65.95899105072021;65.6988975405693
65.41481058667392;65.2154486582933;65.57130320409475;66.20334493125782;65.23982548713684;64.9779040813446;65.964275598526;65.68847596645355
65.08558508049263;65.2407112937937;65.6100504922538;65.95536045646875;65.21524918079376;64.97672522068024;65.97617566585541;65.64664542675018
64.92849639453883;65.29195309599591;65.81759233696734;66.1152552158806;65.20952427387238;64.98257458209991;65.992711186409;65.62914609909058
64.85480441548997;65.2185174587012;65.7547016126975;66.16864597355506;65.18869888782501;64.98459351062775;66.01455092430115;65.59742569923401
64.92751047650168;65.16206562624508;65.59563345115366;66.01413080810823;65.18381059169769;64.9829272031784;66.03123724460602;65.56857705116272
65.13734274882;65.21711613185964;65.57712127353231;65.88995274911439;65.16002249717712;64.98574471473694;66.0510641336441;65.55259555578232
65.18024039431883;65.13248833449815;65.63929146968658;66.01528824504126;65.16708183288574;64.97771394252777;66.06053829193115;65.52180618047714
65.11288420059232;65.1826672424181;65.69869444898846;65.95480815189305;65.16344845294952;64.97907948493958;66.06739312410355;65.49568831920624
65.18646944059314;65.25152867439185;65.78099615242553;66.17174711341376;65.16560566425323;64.97794210910797;66.08576118946075;65.47519266605377
65.15489726897081;65.06377888816456;65.88700253818257;66.12447768794996;65.16254961490631;64.97808384895325;66.08964592218399;65.45023202896118
65.19208452188406;65.2512897086933;65.9716214544404;66.02656200931861;65.16355216503143;64.97358965873718;66.10520124435425;65.42093098163605
65.10138071516276;65.41713122856228;66.10372433913622;66.02756553921391;65.16412258148193;64.9755187034607;66.12368077039719;65.3912627696991
64.93873539453907;65.44304922110886;66.25772295945758;66.16754035388774;65.16282272338867;64.97920393943787;66.12612307071686;65.36561697721481
65.16527162631755;65.4858985050143;66.44116213644985;66.02262832866131;65.16516315937042;64.976766705513;66.15669935941696;65.32478958368301
65.14469639807642;65.36036038146169;66.3661466082508;65.85420237775641;65.1623283624649;64.97735786437988;66.17295622825623;65.31244039535522
65.1888232485046;65.52328124471757;66.17467237001082;65.71787451837736;65.16670846939087;64.97652125358582;66.18537425994873;65.27771711349487
