x1;x2;x3;x4;x1_pred;x2_pred;x3_pred;x4_pred
65.37515073890378;64.98201463176996;65.90206440432354;65.8157923349714;65.37515073890378;64.98201463176996;65.90206440432354;65.8157923349714
65.37515073890378;64.98201463176996;65.90206440432354;65.8157923349714;65.37515073890378;64.98201463176996;65.90206440432354;65.8157923349714
65.37515073890378;64.98201463176996;65.90206440432354;65.8157923349714;65.37515073890378;64.98201463176996;65.90206440432354;65.8157923349714
65.37515073890378;64.98201463176996;65.90206440432354;65.8157923349714;65.37515073890378;64.98201463176996;65.90206440432354;65.8157923349714
65.30855073890379;65.20721463176996;65.84886440432355;65.8500923349714;65.30502581596375;64.98865902423859;65.88382065296173;65.77252060174942
65.2617398900469;65.15222136922901;65.84453924170465;65.62526138027884;65.24768340587616;65.01711070537567;65.88385671377182;65.7479140162468
65.167247882148;65.07478019982939;65.91752147866904;65.63679117372182;65.1979569196701;65.0420880317688;65.89003294706345;65.71872115135193
65.17865150904942;65.05251218864935;65.84966807143215;65.6512998175062;65.14322113990784;65.04249250888824;65.89320302009583;65.69359004497528
65.1766725000628;64.92569864054579;65.8481242234679;65.62210074966573;65.0911957025528;65.0408227443695;65.89592725038528;65.6651708483696
65.08256806122573;64.93698058190019;65.94634705424896;65.79002436494021;65.04065334796906;65.04238188266754;65.89785486459732;65.6434753537178
65.09086705870351;65.00225774324977;66.04187635857933;65.83232789620106;64.98443102836609;65.04049777984619;65.9009200334549;65.63337504863739
65.0373696518542;64.94066814173277;66.26950603347156;65.77608063613722;64.92596852779388;65.04224705696106;65.90153634548187;65.61816066503525
64.88455786923413;64.8754459602313;66.07940849666748;65.70149639246445;64.8802798986435;65.04468429088593;65.90625375509262;65.6032544374466
64.93629765885584;64.99297891268087;66.11971369202949;65.76749315283499;64.85032784938812;65.06932282447815;65.90728968381882;65.5902561545372
64.89532416792002;65.04907860723564;66.10074188779002;65.85046314781142;64.83009707927704;65.07053279876709;65.90869933366776;65.58033287525177
64.89314301681746;64.88876674425252;66.31297309406402;66.0693773158092;64.80253386497498;65.07281446456909;65.91699987649918;65.56518077850342
65.13567615182933;64.69617152631312;66.29296274021964;66.1457522938562;64.77310037612915;65.09802341461182;65.92712640762329;65.55188089609146
65.01291177835158;64.75336525106289;66.20248528499728;66.05140803728338;64.74742817878723;65.08985090255737;65.93438446521759;65.54414421319962
65.1427211627119;64.83186834962677;66.29378608739096;65.88695185585081;64.72575235366821;65.09162783622742;65.93482702970505;65.5399152636528
65.20775533247871;64.90903478341546;66.37893541510158;65.80661160293937;64.69081521034241;65.08736872673035;65.93554824590683;65.53751558065414
65.27859992888455;64.97197727393389;66.2994166815665;65.89582767600727;64.66953694820404;65.09557580947876;65.938560962677;65.53059846162796
65.24078199019253;65.24864983801498;66.59084491113342;65.90340931552582;64.64372301101685;65.09851777553558;65.93970835208893;65.51686584949493
65.17170112807383;65.3949053812436;66.51812480256213;65.80454681608879;64.6105455160141;65.09000301361084;65.9478908777237;65.50220221281052
65.2309665429042;65.74844899159393;66.371215568041;65.96392314736734;64.58637714385986;65.09385418891907;65.9518215060234;65.47872334718704
