x1;x2;x3;x4;x1_pred;x2_pred;x3_pred;x4_pred
65.37515073890378;64.98201463176996;65.90206440432354;65.8157923349714;65.37515073890378;64.98201463176996;65.90206440432354;65.8157923349714
65.37515073890378;64.98201463176996;65.90206440432354;65.8157923349714;65.37515073890378;64.98201463176996;65.90206440432354;65.8157923349714
65.37515073890378;64.98201463176996;65.90206440432354;65.8157923349714;65.37515073890378;64.98201463176996;65.90206440432354;65.8157923349714
65.37515073890378;64.98201463176996;65.90206440432354;65.8157923349714;65.37515073890378;64.98201463176996;65.90206440432354;65.8157923349714
65.4306507389038;64.99421463176995;66.05766440432355;65.9293923349714;65.35969936847687;64.97763097286224;65.86751133203506;65.8110499382019
65.5156649852302;65.09488795607054;65.96539971746911;65.95955083822001;65.35892498493195;64.97741317749023;65.8608826994896;65.8110499382019
65.40669820576095;65.12282999489753;66.0568464846503;66.05373223279302;65.37389755249023;64.97552216053009;65.84982186555862;65.81430524587631
65.49314047186145;65.31724396175598;66.031633930995;66.09891201123617;65.37015354633331;64.97711932659149;65.83882659673691;65.81353813409805
65.70381647932649;65.28706899111029;66.12981203559012;66.17372692005914;65.37202036380768;64.97514879703522;65.82456946372986;65.8066275715828
65.65512547559051;65.47375645302522;66.10568668232446;66.01482938733398;65.34752702713013;64.97313332557678;65.80777496099472;65.80112665891647
65.63615418466291;65.48666907323681;66.1166121539368;65.90106443453183;65.31666576862335;64.97205471992493;65.79418003559113;65.79000353813171
65.66931794741384;65.42403586922808;66.03928397092157;66.0030937486843;65.30799543857574;64.97216188907623;65.78064739704132;65.77520221471786
65.60003741491506;65.22213367222005;65.96039955712529;66.07570925751325;65.30568611621857;64.97035038471222;65.76511830091476;65.76221376657486
65.55299378413054;65.25012652202454;65.96883105226252;65.9019390886409;65.3107818365097;64.97079288959503;65.75249046087265;65.75848639011383
65.4667744588862;65.32855069111265;65.97884835139484;66.10900652662029;65.3107818365097;64.97079288959503;65.74344903230667;65.75569331645966
65.57036514183747;65.4748543788044;65.99133091267909;66.109529283707;65.29626905918121;64.9723070859909;65.73247998952866;65.74414074420929
65.56289917809308;65.44833296856594;66.05059368540465;66.12307830023587;65.27312052249908;64.96949648857117;65.72128802537918;65.73058187961578
65.5704113945372;65.48050711084129;66.03104981070845;66.12473702182072;65.27312052249908;64.96928215026855;65.70879131555557;65.72286814451218
65.6028194734185;65.61126420531892;65.92382827059437;65.9375532197065;65.27312052249908;64.96919918060303;65.6942817568779;65.7086569070816
65.72893581866572;65.46701417816469;66.00871503674063;65.85274245990517;65.23597085475922;64.96576631069183;65.6787657737732;65.69339007139206
65.51442580807205;65.54251020855398;66.03839967457967;65.87282012796199;65.20542418956757;64.96344661712646;65.663643181324;65.67929357290268
65.71079209083067;65.55805817439214;66.01175274083654;65.98547634401538;65.16378378868103;64.96709728240967;65.65264135599136;65.6525331735611
65.72188480352892;65.61591079253049;66.02441490515781;65.93168085873083;65.14250898361206;64.96255123615265;65.63780397176743;65.6402200460434
65.64448653440513;65.51737905577488;65.98177445126377;65.94889589923736;65.10213732719421;64.9613447189331;65.62388122081757;65.62566459178925
