;q_A [cm^3/s];q_B [cm^3/s];q_d1 [cm^3/s];q_d2 [cm^3/s];q_d3 [cm^3/s];q_d4 [cm^3/s];x1 [cm];x2 [cm];x3 [cm];x4 [cm]
124;452.78;555.56;-0.1349;0.1649;0.3792;-0.2763;66.82017749851353;65.10014367938783;65.85278085208729;65.63456958708865
125;452.78;555.56;0.0064;0.1062;-0.16;-0.1225;66.59726428128441;65.24963168752751;66.23410299108167;65.36557303891678
126;452.78;555.56;-0.1272;-0.0256;-0.0563;-0.0763;66.54490390325937;65.31927805260558;66.06016956433696;65.26119737845085
127;452.78;555.56;0.1353;-0.0544;-0.1179;-0.2498;66.35472893494938;65.24811532184374;65.99725385464933;65.20722641798528
128;452.78;555.56;0.1153;0.0434;0.089;-0.066;66.43568557001097;65.15088611746984;65.87538750322175;64.98193095851705
129;452.78;555.56;-0.0417;0.0156;0.2045;-0.167;66.48670263318085;65.14907730423168;65.96555649519517;64.94952661155006
130;452.78;555.56;0.0792;0.2809;-0.0996;0.2471;66.38149378271504;65.11828452219638;66.1674253867295;64.81743113894329
131;452.78;555.56;-0.2186;0.0293;-0.0863;-0.0488;66.41192473703606;65.34957939364594;66.0566960793055;65.10477463984728
132;452.78;555.56;-0.2983;-0.2962;-0.0558;-0.0379;66.13809000858092;65.32491951315858;65.96392660393055;65.0846113597518
133;452.78;555.56;0.0879;-0.2545;0.106;0.0856;65.79691322140438;64.97564642410772;65.90556416287839;65.07616170643405
134;452.78;555.56;0.0333;0.3038;-0.1479;0.1114;65.85978914062939;64.69185096406778;66.01146109415211;65.19155305020372
135;452.78;555.56;0.127;-0.2342;-0.0752;-0.3472;65.86877942370924;64.99065528840657;65.85899637055225;65.32808953299784
136;452.78;555.56;0.4766;0.1529;-0.4744;-0.0754;65.96450926226062;64.73627947275129;65.78565643306867;65.00052348259841
137;452.78;555.56;0.1889;-0.0537;-0.2763;-0.1818;66.40104444101857;64.87339719124928;65.3162096523277;64.95796829489755
138;452.78;555.56;-0.1826;-0.034;-0.0225;-0.029;66.50409245483425;64.79270251030212;65.06470305177139;64.8107318148997
139;452.78;555.56;0.2234;-0.0268;0.1796;-0.1073;66.2188691733698;64.73134281732034;65.07765518384404;64.822246230859
140;452.78;555.56;-0.2632;0.2443;0.059;0.0314;66.35712568114359;64.68189854608204;65.29215790799607;64.75499502212489
141;452.78;555.56;-0.0923;-0.0386;-0.2198;-0.1961;66.00966187926903;64.90426015369478;65.37696972075132;64.82916393037932
142;452.78;555.56;-0.0136;-0.0067;-0.2801;-0.1136;65.8573410064458;64.83132443087078;65.17939121597017;64.67283300074958
143;452.78;555.56;0.3427;-0.3062;0.0349;-0.1182;65.78442328616903;64.78901117375068;64.92988036661842;64.60532704294593
