;q_A [cm^3/s];q_B [cm^3/s];q_d1 [cm^3/s];q_d2 [cm^3/s];q_d3 [cm^3/s];q_d4 [cm^3/s];x1 [cm];x2 [cm];x3 [cm];x4 [cm]
0;452.78;555.56;0.3528;0.3187;0.4085;0.2834;65.0;66.0;65.0;66.0
1;452.78;555.56;0.08;0.1137;-0.1839;0.0887;65.3371259553592;66.25600366055302;65.44669754730543;66.27603879289984
2;452.78;555.56;0.1957;-0.0229;0.0229;-0.0154;65.40018442301962;66.30051097423588;65.28206901565537;66.34632709406607
3;452.78;555.56;0.4482;0.0503;-0.0275;-0.2183;65.56820393869916;66.20818128811155;65.33120807415327;66.30970526456248
4;452.78;555.56;0.3735;-0.2422;0.2731;-0.0875;65.98076415046175;66.19391000743039;65.32786649638902;66.07164739224932
5;452.78;555.56;-0.1955;-0.0787;-0.0523;0.3348;66.29388496066797;65.87859012745453;65.62526638224595;65.97391575194672
6;452.78;555.56;0.19;0.0171;-0.2572;-0.5848;66.03196406987418;65.74448187282486;65.58469016415008;66.30239995354839
7;452.78;555.56;-0.0303;0.0199;-0.3309;0.3365;66.16939951974777;65.72853764687383;65.34092810529005;65.6981341593145
8;452.78;555.56;-0.0206;-0.3061;0.0074;-0.0294;66.06805194485449;65.69227402529505;65.03377505660501;66.03938384845561
9;452.78;555.56;0.0821;0.0655;0.2541;-0.0736;65.96941390830288;65.3461927830453;65.07793932407397;66.00104460047277
10;452.78;555.56;0.0288;0.0558;-0.0287;0.0275;65.98121963355163;65.3940061951253;65.36692999608246;65.92004153200887
11;452.78;555.56;0.2909;-0.0754;0.1591;-0.044;65.95126683223049;65.42557636513341;65.3608763789175;65.9433855677074
12;452.78;555.56;0.1522;0.0008;-0.0144;-0.5003;66.18494108813947;65.32470680436971;65.54287897049986;65.89429362549514
13;452.78;555.56;0.0243;-0.2967;-0.1485;-0.1208;66.2737118323413;65.30502214178709;65.54368379773933;65.39087021440653
14;452.78;555.56;0.0888;-0.296;0.2451;0.1453;66.22934205672756;64.96896588738427;65.4103546087185;65.28717598055411
15;452.78;555.56;0.0667;0.0269;-0.4411;0.2413;66.24647013175321;64.65264152266568;65.67626346853284;65.45375817628593
16;452.78;555.56;0.2988;-0.1335;-0.1061;-0.2076;66.25171928495595;64.6878253967574;65.24473360866621;65.70963265523987
17;452.78;555.56;-0.041;-0.0023;0.0336;-0.0492;66.47050630281218;64.57045731289845;65.16645403911707;65.506320514151
18;452.78;555.56;0.0626;0.1679;-0.1938;-0.2779;66.3331893877147;64.58425466326236;65.23119153478922;65.46958025272986
19;452.78;555.56;-0.1708;-0.0348;0.0619;-0.0157;66.31036426329386;64.76581695672063;65.06578566276242;65.20561807283117
20;452.78;555.56;-0.5106;-0.5621;0.188;0.1959;66.0484823256977;64.72146415146844;65.16309187018152;65.21448745752903
21;452.78;555.56;0.1307;-0.0301;-0.0327;-0.0414;65.46649282819305;64.15324125525437;65.3823718810179;65.43459926236089
22;452.78;555.56;0.1729;-0.0962;-0.0642;-0.0989;65.56979474508287;64.16533911677796;65.37166476683387;65.40854477298497
23;452.78;555.56;-0.1484;-0.0469;-0.0807;-0.3345;65.70867238236143;64.10944643052183;65.32991076705507;65.32603900208932
24;452.78;555.56;0.454;0.1799;-0.1328;0.043;65.51619390561542;64.10342138294132;65.2734241095522;65.01125554722852
25;452.78;555.56;-0.2909;-0.3157;-0.0233;-0.1345;65.93521382223186;64.3119208486989;65.16722928993829;65.08666700457165
26;452.78;555.56;0.0092;0.0488;-0.0833;-0.0434;65.57984193128951;64.01336141391786;65.17503392490458;64.98153439629897
27;452.78;555.56;-0.0374;0.3141;-0.0421;-0.1801;65.54609178895181;64.09583242194127;65.12250775419372;64.97174606527562
28;452.78;555.56;0.3066;-0.1252;0.5224;-0.2496;65.46553041510505;64.43746466292144;65.11340832920213;64.82565307070689
29;452.78;555.56;0.2939;0.0945;-0.1634;-0.0354;65.733396315569;64.31014025246265;65.66919474803397;64.61596410270852
30;452.78;555.56;0.031;0.1933;0.0459;-0.1318;65.9960878700143;64.40287517674116;65.51566335513094;64.62896089184804
31;452.78;555.56;0.0756;0.042;0.0271;0.2396;65.97374118231394;64.58849339682827;65.57791858133378;64.54503132306697
32;452.78;555.56;-0.1776;-0.137;0.4031;-0.3187;65.99995590087919;64.60652910075686;65.61874264243588;64.83590175737906
33;452.78;555.56;-0.3962;-0.1419;-0.1967;-0.1585;65.77313486401242;64.45608785223229;66.03384198668702;64.55669839444231
34;452.78;555.56;-0.0696;0.1488;-0.008;-0.1244;65.35873254644434;64.29988380660588;65.83163476839722;64.4489960612006
35;452.78;555.56;0.0313;0.1184;-0.142;-0.332;65.2871561906208;64.44086485103355;65.82664862172005;64.37975961552952
36;452.78;555.56;0.2461;-0.1573;0.0504;0.087;65.3205518438771;64.53884329322867;65.68787275793593;64.105731707267
37;452.78;555.56;0.2405;-0.2353;0.202;-0.5148;65.5608933473293;64.34319077188606;65.74735274670219;64.26183443130736
38;452.78;555.56;-0.0775;-0.2562;-0.1494;-0.125;65.78377916890034;64.08946652065522;65.95592213278262;63.80979357059022
39;452.78;555.56;-0.0605;0.3323;-0.0454;0.0672;65.68416021110338;63.81409889686805;65.80429693287836;63.76594364205286
40;452.78;555.56;-0.2097;-0.0136;0.1685;0.2147;65.60109054262671;64.14463633168316;65.76306381429778;63.91608117499543
41;452.78;555.56;-0.284;0.472;-0.0006;-0.2971;65.37203913231258;64.11235852534496;65.93747023841993;64.20760117511551
42;452.78;555.56;-0.3413;0.1111;0.0115;-0.0589;65.08972849204481;64.57978515329809;65.93542252424935;63.975463330241915
43;452.78;555.56;0.3902;0.0879;-0.1582;-0.0622;64.7669336533803;64.6443928714914;65.94556109890405;63.99096571676198
44;452.78;555.56;-0.1019;0.0613;0.3023;0.2559;65.19543691189206;64.68195160500764;65.78557245628689;64.00253714248754
45;452.78;555.56;-0.0876;0.1998;-0.0858;0.2902;65.0993907809678;64.69077793540407;66.09282921830606;64.33173765080117
46;452.78;555.56;-0.2506;-0.1932;-0.0563;-0.1818;65.03634592413178;64.85087213877192;65.99903871958682;64.68185861356584
47;452.78;555.56;0.1555;0.432;-0.0597;-0.175;64.81013135017874;64.62107119920113;65.93869719072852;64.54578728192575
48;452.78;555.56;-0.3228;-0.0201;0.1943;-0.1291;65.00105030031071;65.02687844118618;65.87749777453797;64.42202708233563
49;452.78;555.56;-0.0425;-0.1407;0.2332;-0.5129;64.69963078308176;64.94747515444143;66.07287780109496;64.34918443864528
50;452.78;555.56;-0.1791;0.0605;-0.0369;0.0487;64.7048410092645;64.75000635543354;66.29892710523183;63.895497275904326
51;452.78;555.56;0.0774;0.2185;0.0013;0.1147;64.58264557388036;64.74895972790969;66.24536886031223;64.0218555662162
52;452.78;555.56;-0.1022;-0.2015;0.1013;0.2205;64.72204801803952;64.91112947810241;66.23226178808486;64.20906997567234
53;452.78;555.56;-0.2361;0.1134;0.0392;-0.1495;64.67291604910832;64.64968510913216;66.31970577397533;64.49447245421368
54;452.78;555.56;-0.0056;-0.1433;0.157;0.4191;64.49651309687961;64.73282874918829;66.34137440001156;64.3982921050706
55;452.78;555.56;0.0857;-0.1013;0.2199;-0.2688;64.56213456220219;64.54961014539874;66.47993264627718;64.87461228885567
56;452.78;555.56;0.0133;-0.0979;-0.1276;-0.2595;64.72092377506351;64.44038166192456;66.67557305554006;64.64374400142877
57;452.78;555.56;0.0605;0.1527;-0.0452;0.2319;64.8059672668972;64.33279395177354;66.51550915402255;64.43151579473593
58;452.78;555.56;-0.1269;-0.2218;-0.0104;-0.1901;64.92638933096838;64.47467880771325;66.4445567416255;64.71928828381023
59;452.78;555.56;-0.0725;0.0385;-0.0982;0.0003;64.84920380285332;64.24386813603049;66.41138195118499;64.57340200048966
60;452.78;555.56;-0.1345;-0.0687;-0.4492;0.0365;64.82965883811259;64.28348628255102;66.29179993487924;64.62382288597388
61;452.78;555.56;-0.0719;-0.1694;-0.1597;0.0377;64.74426427744905;64.21519221766513;65.82624120838989;64.70840139534486
62;452.78;555.56;-0.1626;-0.2427;-0.1619;0.0795;64.7069997734389;64.05437125699234;65.66978252697406;64.79075570950849
63;452.78;555.56;-0.3453;-0.2406;0.0481;-0.1329;64.57467253527112;63.83477515590816;65.5177263153045;64.91157802557771
64;452.78;555.56;0.0355;-0.3268;0.0875;-0.0267;64.26117964464301;63.63746983812685;65.58209433219875;64.81511578504107
65;452.78;555.56;-0.0804;0.1792;0.0604;-0.5683;64.35009420274577;63.36384013988569;65.68314195338503;64.82875291533507
66;452.78;555.56;-0.326;-0.0483;0.0554;0.0836;64.32201514101996;63.6159008974155;65.75282167441132;64.30023860490238
67;452.78;555.56;0.0926;0.0317;-0.1825;-0.5553;64.05296995450458;63.60141579141882;65.8145602784529;64.44503828564156
68;452.78;555.56;-0.1815;0.2356;-0.2927;0.0532;64.22136766785349;63.67381860645818;65.63579425459301;63.945062344240995
69;452.78;555.56;0.0104;-0.244;0.1602;0.0455;64.09795258491154;63.92474676883527;65.35437336873622;64.07390229967855
70;452.78;555.56;0.1458;-0.1883;-0.2955;0.2802;64.1619891351599;63.683807724277116;65.53775120205754;64.18979943081092
71;452.78;555.56;0.0258;0.0509;0.3921;0.3111;64.36531529116911;63.52009264743397;65.25767276084478;64.53568491561202
72;452.78;555.56;0.2279;-0.3648;0.0584;0.1686;64.42452616424396;63.62105577548641;65.67704509161535;64.89843411145704
73;452.78;555.56;-0.247;-0.1157;0.023;0.1806;64.70000430899708;63.313941210885645;65.74498222977947;65.10400302736669
74;452.78;555.56;0.0805;-0.185;0.0779;0.0642;64.48687196257113;63.285714434429146;65.77465165174723;65.31327088098661
75;452.78;555.56;-0.137;0.0659;-0.0924;-0.1199;64.61531469091742;63.19860208510686;65.8579691531317;65.39770175616924
76;452.78;555.56;-0.1742;-0.0852;0.1444;-0.2048;64.52204122910847;63.37189538367841;65.76747252727579;65.29463248877143
77;452.78;555.56;-0.1158;0.4016;-0.0267;-0.1232;64.39336363067056;63.377796053613324;65.91759293059368;65.110814252634
78;452.78;555.56;-0.0623;0.1876;-0.1676;0.3385;64.33716654266362;63.8626723216002;65.89028288485005;65.01600728717509
79;452.78;555.56;0.0112;-0.1706;0.0888;0.0538;64.33670544687072;64.09583922840213;65.72322394356692;65.38672688325798
80;452.78;555.56;-0.233;-0.0775;0.5447;-0.0799;64.40272550038362;63.969505419916835;65.81961165014418;65.45779946429298
81;452.78;555.56;0.1802;-0.0695;-0.2232;-0.0601;64.2246333310531;63.94793195904904;66.36783257311906;65.39231131999345
82;452.78;555.56;0.0931;0.6613;-0.0456;0.0443;64.49355347580824;63.933226147487964;66.12507941446161;65.34925906694704
83;452.78;555.56;-0.3072;-0.302;0.2663;-0.0441;64.64895910796702;64.64861181998175;66.07013169587147;65.41234038189374
84;452.78;555.56;0.2977;0.0407;-0.0984;0.1381;64.39240049916955;64.35350807303058;66.3293966000698;65.38448182106028
85;452.78;555.56;0.3792;-0.4169;0.2718;-0.2834;64.76708994266679;64.42046311563632;66.21305805998927;65.53994479287795
86;452.78;555.56;0.2358;-0.0014;0.217;-0.163;65.19584370497769;64.0314229327832;66.47180952300565;65.26765217090222
87;452.78;555.56;-0.036;0.382;0.0031;-0.3981;65.4663486558898;64.07397854132034;66.66489084169905;65.1267210861718
88;452.78;555.56;-0.2142;-0.0817;-0.0347;0.0885;65.45696832141022;64.4912880894485;66.63597459501138;64.75637236832827
89;452.78;555.56;0.2109;0.2209;0.1881;0.1341;65.26873664110084;64.40092509819516;66.57047030871485;64.88758555274607
90;452.78;555.56;-0.0806;-0.0132;-0.1555;0.1437;65.51411666709038;64.62474183415578;66.73051246232463;65.05909290841007
91;452.78;555.56;0.2445;-0.0845;0.1522;-0.0595;65.46003151607184;64.60585412787279;66.5402468055597;65.233273153942
92;452.78;555.56;0.0417;-0.0503;0.2804;0.2222;65.72630266437726;64.52400180438198;66.66565661477132;65.19722767120952
93;452.78;555.56;0.1953;-0.1174;0.2463;-0.1635;65.77913425013793;64.4805740933632;66.9140082759755;65.44433534738249
94;452.78;555.56;0.0713;-0.1252;0.2002;-0.1151;65.99281360420082;64.3830142516794;67.11786169161296;65.29578902472535
95;452.78;555.56;0.1413;-0.266;-0.1956;0.2396;66.07828435682005;64.27844724800194;67.26709437208244;65.20162419187137
96;452.78;555.56;0.0021;0.3014;0.1356;-0.5256;66.23489868303982;64.03655159078949;67.01429757439604;65.46595460260426
97;452.78;555.56;0.3572;-0.0786;-0.0139;0.3173;66.23244559447485;64.38953518355513;67.10325744391538;64.9544383071439
98;452.78;555.56;0.0254;0.0588;-0.2115;0.2832;66.58895544387974;64.31734427522885;67.03900012707535;65.30644442064411
99;452.78;555.56;0.0804;-0.1753;-0.028;0.1534;66.58982655261048;64.40176941751974;66.77982755362252;65.61015030238052
100;452.78;555.56;0.3766;0.2234;-0.2867;0.0332;66.63480443632993;64.25845002085958;66.71499658620364;65.7718351492483
101;452.78;555.56;-0.2696;-0.0547;-0.0358;0.163;66.97060226868821;64.5302848654753;66.39418089045694;65.80682538233135
102;452.78;555.56;-0.2541;-0.0182;-0.0246;-0.3255;66.62687766148764;64.50654308784577;66.33772116162646;65.97021116649827
103;452.78;555.56;0.1939;-0.3658;0.1076;0.0601;66.31661764401679;64.5275018695643;66.29483288363647;65.63854385783183
104;452.78;555.56;-0.2346;0.0792;0.2131;0.2667;66.47095677719393;64.18609522961698;66.38594669589233;65.70578760360007
105;452.78;555.56;0.3887;0.3623;-0.2803;0.1659;66.19146457509103;64.31611035526933;66.5787327611559;65.97692989221953
106;452.78;555.56;-0.0827;-0.1738;-0.2655;-0.097;66.55995676278519;64.73106374658146;66.27002841521592;66.13639328206173
107;452.78;555.56;-0.1495;-0.0916;-0.4093;0.0324;66.42221753665055;64.58751183770006;65.98908473380662;66.02656904412271
108;452.78;555.56;0.3846;-0.2277;0.1677;-0.117;66.21402488541108;64.53171188382454;65.57616247377838;66.05054321093982
109;452.78;555.56;0.2961;0.0258;-0.1374;-0.1393;66.53487371641504;64.34464317600352;65.75766073817613;65.9241569126747
110;452.78;555.56;0.3735;0.0128;-0.1124;-0.2294;66.75584320515098;64.41899812597315;65.62639514766748;65.7805359303656
111;452.78;555.56;0.1812;0.141;-0.0089;0.1439;67.0355825840578;64.46942609260681;65.52567125198328;65.5525768938847
112;452.78;555.56;-0.1722;0.1103;-0.0009;-0.1879;67.10222747183406;64.63539435241658;65.53270341848857;65.70707630143461
113;452.78;555.56;0.382;-0.1625;0.1368;-0.2497;66.81183459854834;64.7653578113437;65.54743833644437;65.5235668312781
114;452.78;555.56;-0.0536;0.045;-0.4321;0.1955;67.09342492641191;64.60614013807773;65.69925046349903;65.28563288370742
115;452.78;555.56;0.1605;-0.0657;-0.0395;-0.195;66.92918694330969;64.65587812762699;65.27575012053494;65.50247725484797
116;452.78;555.56;0.1895;-0.2182;-0.2465;-0.1839;66.97084345538394;64.60019778971461;65.26275678925046;65.32009159050973
117;452.78;555.56;-0.031;-0.0254;0.3384;0.0311;67.03848788088702;64.38853611087453;65.04331377655012;65.1561477051657
118;452.78;555.56;0.1228;0.7603;0.1063;-0.2682;66.87233380348012;64.3777564242679;65.41807332586875;65.21381199324786
119;452.78;555.56;0.1844;0.463;0.0704;0.2114;66.88567575719837;65.15575078858873;65.54485563014539;64.9698510293757
120;452.78;555.56;0.0753;0.028;0.4344;-0.0156;66.9651898459882;65.5727181659787;65.63037691365622;65.21533457599169
121;452.78;555.56;-0.2199;0.3478;-0.0292;0.3408;66.93451740133973;65.53584541514664;66.07628483661193;65.22391222950039
122;452.78;555.56;0.0596;-0.0091;0.1792;-0.0548;66.62925964131088;65.8216567997705;66.03979072150092;65.58854409000979
123;452.78;555.56;0.2653;-0.0106;-0.2922;-0.062;66.62002794072843;65.74558991882688;66.2132330194735;65.54289742868052
124;452.78;555.56;-0.1389;-0.3899;0.0403;-0.351;66.82434132713806;65.67141509054497;65.90797712527622;65.49188606896021
125;452.78;555.56;-0.0299;-0.192;0.4549;0.0838;66.59950871637312;65.22098875187277;65.94807235360523;65.15392646399611
126;452.78;555.56;-0.087;-0.1567;0.0996;0.2565;66.49867637920232;64.98588219032784;66.4010778973043;65.26438034187616
127;452.78;555.56;0.3699;0.0215;-0.1504;-0.1059;66.36577573192324;64.80676956860619;66.47972854593253;65.54308110828575
