;q_A [cm^3/s];q_B [cm^3/s];q_d1 [cm^3/s];q_d2 [cm^3/s];q_d3 [cm^3/s];q_d4 [cm^3/s];x1 [cm];x2 [cm];x3 [cm];x4 [cm]
37;452.78;555.56;0.1202;-0.1176;0.101;-0.2574;65.33997344660087;64.71777265566429;65.73373860980263;65.05852119966532
38;452.78;555.56;-0.0387;-0.1281;-0.0747;-0.0625;65.45518911474844;64.5880140010755;65.84188253744578;64.83162452109617
39;452.78;555.56;-0.0302;0.1662;-0.0227;0.0336;65.4091777919628;64.4475838084319;65.76976423222958;64.80879409975752
40;452.78;555.56;-0.1049;-0.0068;0.0842;0.1074;65.371374934656;64.61027506051941;65.75268794203562;64.88298687790544
41;452.78;555.56;-0.142;0.236;-0.0003;-0.1485;65.26041205594261;64.59167747396404;65.84323218930489;65.02798009806237
42;452.78;555.56;-0.1706;0.0556;0.0057;-0.0295;65.12280772286235;64.82302658807959;65.84545697044356;64.91121629840053
43;452.78;555.56;0.1951;0.044;-0.0791;-0.0311;64.96493812882481;64.8532294197635;65.85358793576975;64.9181686748388
44;452.78;555.56;-0.051;0.0306;0.1512;0.128;65.1825767042366;64.87002254957359;65.77657604349338;64.92324012095453
45;452.78;555.56;-0.0438;0.0999;-0.0429;0.1451;65.13782121954785;64.8724583904203;65.93311235366664;65.08720665051601
46;452.78;555.56;-0.1253;-0.0966;-0.0281;-0.0909;65.1095471067327;64.9506465809058;65.88894827843127;65.26165226520368
47;452.78;555.56;0.0777;0.216;-0.0299;-0.0875;64.99960577895871;64.83396057394368;65.86144559623929;65.19306297265345
48;452.78;555.56;-0.1614;-0.01;0.0971;-0.0645;65.09809613110279;65.03518327798203;65.8333023908895;65.13063857283161
49;452.78;555.56;-0.0213;-0.0703;0.1166;-0.2565;64.95039483977213;64.99397009678071;65.93334591663395;65.09373181818732
50;452.78;555.56;-0.0895;0.0303;-0.0185;0.0244;64.95586798379975;64.89381674968455;66.04867199902601;64.86631412138212
51;452.78;555.56;0.0387;0.1092;0.0007;0.0573;64.89767047598444;64.8920055099831;66.02404035350078;64.92898125903893
52;452.78;555.56;-0.0511;-0.1008;0.0507;0.1103;64.97012826328213;64.97175216541824;66.01964587778565;65.02201582217006
53;452.78;555.56;-0.1181;0.0567;0.0196;-0.0748;64.94825299756745;64.83974032817397;66.06543646150742;65.16429282134891
54;452.78;555.56;-0.0028;-0.0716;0.0785;0.2095;64.8626181744336;64.88010277293354;66.07819902188423;65.11572860377422
55;452.78;555.56;0.0428;-0.0506;0.1099;-0.1344;64.89796044101556;64.7874128321422;66.14932433071712;65.35342336317436
56;452.78;555.56;0.0067;-0.0489;-0.0638;-0.1297;64.97977417344666;64.7317202331352;66.24885650502445;65.23763697111589
57;452.78;555.56;0.0302;0.0764;-0.0226;0.116;65.02476454310057;64.6769199880274;66.17050281160401;65.13121559012492
58;452.78;555.56;-0.0634;-0.1109;-0.0052;-0.095;65.08726164987081;64.74692557287787;66.13664405232394;65.27478555821087
59;452.78;555.56;-0.0363;0.0193;-0.0491;0.0001;65.05098756352955;64.63056917523652;66.12160972719913;65.20156701721159
60;452.78;555.56;-0.0672;-0.0343;-0.2246;0.0183;65.04335531358767;64.64952497521102;66.0633080113184;65.22639973315883
61;452.78;555.56;-0.036;-0.0847;-0.0799;0.0188;65.00282677477792;64.61456778127024;65.83196017578332;65.2684313185909
