;q_A [cm^3/s];q_B [cm^3/s];q_d1 [cm^3/s];q_d2 [cm^3/s];q_d3 [cm^3/s];q_d4 [cm^3/s];x1 [cm];x2 [cm];x3 [cm];x4 [cm]
187;452.78;555.56;0.0574;0.226;-0.2878;-0.2422;67.25850682353892;65.55551313289358;66.48899697459379;67.54480809799017
188;452.78;555.56;-0.1573;0.1193;-0.0345;0.1119;67.22876907509433;65.81091243612046;66.17655699872864;67.23369801348183
189;452.78;555.56;-0.156;0.0694;0.2888;-0.1695;66.9729583362963;65.92970883692536;66.13054357889494;67.28902624521386
190;452.78;555.56;0.0496;0.1285;-0.0877;0.1164;66.73161242689531;65.99264320880906;66.40976593875676;67.06075813067369
191;452.78;555.56;0.0616;0.0606;-0.0433;0.1404;66.72187624611652;66.10129120764788;66.30075177623459;67.12745733231218
192;452.78;555.56;0.2218;0.0578;-0.0597;0.024;66.72013716598502;66.13723879496587;66.24071685233596;67.2155054999438
193;452.78;555.56;-0.2827;0.1025;-0.4727;-0.0057;66.8761776073017;66.17141988054678;66.16680535734436;67.18365611120318
194;452.78;555.56;0.1375;0.1411;-0.0747;-0.3013;66.5153778055576;66.24669371986109;65.68300213181651;67.12337161800875
195;452.78;555.56;0.1475;-0.0684;-0.2065;0.5004;66.57575189951862;66.35301633507684;65.61758775615064;66.76988213902447
196;452.78;555.56;-0.2242;-0.1992;-0.0931;0.1089;66.63978474583168;66.2284955958899;65.42313588415077;67.2321579717523
197;452.78;555.56;0.011;-0.298;0.1093;0.0223;66.32010373889031;66.00008564419565;65.35030401738575;67.28454735092957
198;452.78;555.56;0.5137;-0.0299;0.4266;0.0389;66.25149961163673;65.69061257276661;65.48295409411574;67.24825699995702
199;452.78;555.56;-0.0717;0.0462;0.1351;0.1521;66.69528195344644;65.66905613752161;65.92729225085759;67.23000720089632
200;622.22;654.82;-0.3414;0.1589;-0.0492;-0.0455;66.54610123917698;65.7243576653755;66.0613734411103;67.32568197772586
201;622.22;654.82;0.0169;-0.0429;0.0998;0.3112;66.98890597989;66.55408716921932;66.9981070489022;69.1967592501071
202;622.22;654.82;-0.351;-0.0282;0.1789;-0.3346;67.80310353702158;67.19888173094564;68.04454370452562;71.35080524870617
203;622.22;654.82;-0.0127;-0.4514;-0.3725;0.0806;68.24501948041843;67.89808718425664;69.12650472617432;72.77539316557697
204;622.22;654.82;0.023;0.156;-0.2189;-0.0536;69.0440305890177;68.18131009238505;69.61236171006112;74.5605455810401
205;622.22;654.82;0.0789;0.1849;0.3466;-0.1999;69.85206949743075;69.12050953111851;70.2318581196659;76.14378363886863
206;622.22;654.82;0.1963;0.2975;-0.1005;0.1248;70.69447251029908;70.08480869878929;71.39150437618767;77.52134156083639
207;622.22;654.82;0.0843;0.1083;-0.2989;0.2015;71.65283801900608;71.1484496553849;72.05689596302547;79.17243384255906
208;622.22;654.82;0.0577;0.1147;-0.2491;-0.078;72.47115701038234;72.01307178604722;72.49700356723577;80.8394961159017
209;622.22;654.82;-0.0253;0.0301;-0.1172;-0.097;73.23397622701516;72.88781150462901;72.96919754600599;82.16638009374091
210;622.22;654.82;-0.1776;0.1097;-0.3434;-0.108;73.8895252386982;73.66852142381123;73.55434616069722;83.42641354126187
211;622.22;654.82;0.1769;0.05;0.1669;0.1073;74.37920777147595;74.52308131127923;73.88990229211419;84.63036362225371
212;622.22;654.82;-0.0511;0.0267;-0.3263;-0.1584;75.2092620863819;75.30536685975511;74.722385864325;86.0068539599308
213;622.22;654.82;-0.1901;0.0589;0.48;-0.0423;75.7979517278526;76.06249243807306;75.02862388516236;87.06912755242698
214;622.22;654.82;0.3515;0.2636;0.3602;0.0825;76.22699125587076;76.84048688569946;76.12905209279688;88.21032435672605
